route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
27_17_3,4,10626,Huntsbury via City,,0,27605,4404,1,1
29_04_3,4,2449,City via Fendalton,,0,2962,2150,1,1
F_94_4,4,7049,Lyttelton,,0,6666,2206,1,1
Oc_36_3,4,5189,Orbiter via St Martins,,1,89601,4209,1,1
120_42_3,4,4082,Spreydon & Barrington,,0,12062,4611,1,1
Oc_36_3,4,5173,Orbiter via St Martins,,1,89609,4209,1,1
107_71_3,4,7381,Northlands,,0,10761,4125,1,1
100_36_3,4,4891,Halswell,,1,10063,4605,1,1
7_77_3,4,5375,Queenspark via City,,1,7605,4153,1,1
100_36_3,4,4880,Halswell,,1,10061,4605,1,1
29_04_3,4,2432,City via Fendalton,,0,2962,2150,1,1
125_05_3,4,3786,Westlake & Halswell via Hornby,,0,25602,3403,1,1
60_66_3,4,3237,Hillmorton & Wigram via City,,1,6062,4324,1,1
80_61_3,4,1748,Parklands via City,,0,8063,4337,1,1
140_00_3,4,2664,Russley & Hornby via Eastgate,,0,1464,4136,1,1
100_36_3,4,4875,Halswell,,1,10063,4605,1,1
7_77_3,4,5423,Halswell via City,,0,7605,4154,1,1
Oa_36_3,4,5641,Orbiter via The Palms,,0,99609,4347,1,1
44_01_3,4,3441,Shirley & Dallington,,1,4461,4317,1,1
97_72_3,4,1978,Pegasus,,0,9567,3380,1,1
130_73_3,4,3593,Hei Hei & Hornby,,0,13061,4612,1,1
8_44_3,4,10162,Lyttelton via City & Colombo St,,0,80604,4326,1,1
80_61_3,4,1776,Lincoln via City,,1,8062,4339,1,1
100_36_3,4,4907,The Palms,,0,10065,4603,1,1
60_66_3,4,3229,Hillmorton & Wigram via City,,1,6061,4324,1,1
125_05_3,4,3825,Redwood via Hornby,,1,25604,4310,1,1
80_61_3,4,1736,Parklands via City,,0,8065,4337,1,1
F_94_4,4,7057,Lyttelton,,0,6666,2206,1,1
125_05_3,4,3783,Westlake & Halswell via Hornby,,0,25606,3403,1,1
Oc_36_3,4,5157,Orbiter via St Martins,,1,89605,4209,1,1
1_62_3,4,1369,Rangiora via City,,1,1613,4303,1,1
27_17_3,4,10616,Huntsbury via City,,0,27605,4404,1,1
F_94_4,4,7082,Diamond Harbour,,1,6666,2207,1,1
1_62_3,4,1402,Belfast via City,,1,1617,4302,1,1
3_67_3,4,4320,Airport via University,,1,3609,4203,1,1
107_71_3,4,7382,Northlands,,0,10761,4125,1,1
80_61_3,4,1737,Parklands via City,,0,8062,4337,1,1
27_17_3,4,10614,Huntsbury via City,,0,27601,4404,1,1
1_62_3,4,1441,Princess Margaret Hospital & Cashmere,,0,1606,2108,1,1
97_72_3,4,1971,Pegasus,,0,9565,3380,1,1
Oc_36_3,4,5583,Orbiter via St Martins,,1,89602,4209,1,1
130_73_3,4,3563,Hei Hei & Hornby,,0,13063,4612,1,1
Oc_36_3,4,5179,Orbiter via St Martins,,1,89609,4209,1,1
3_67_3,4,4431,City,,0,3608,3338,1,1
3_67_3,4,4331,Sheffield Cres via University,,1,3607,4202,1,1
8_44_3,4,10211,Airport via Colombo St & City,,1,80606,4331,1,1
7_77_3,4,5415,Halswell via City,,0,7606,4154,1,1
Oc_36_3,4,5597,Orbiter via St Martins,,1,89603,4209,1,1
27_17_3,4,10639,Northwood via City,,1,27606,4502,1,1
140_00_3,4,2642,Mt Pleasant via Eastgate,,1,1461,4012,1,1
130_73_3,4,3584,Hei Hei & Hornby,,0,13064,4612,1,1
27_17_3,4,10636,Northwood via City,,1,27603,4502,1,1
140_00_3,4,2617,Mt Pleasant via Eastgate,,1,1465,4012,1,1
120_42_3,4,4085,Spreydon & Barrington,,0,12061,4611,1,1
Oa_36_3,4,5033,Orbiter via The Palms,,0,99606,4347,1,1
107_71_3,4,7399,Styx Mill & Supa Centa,,1,10761,4309,1,1
29_04_3,4,2436,City via Fendalton,,0,2961,2150,1,1
80_61_3,4,1744,Parklands via City,,0,8062,4337,1,1
3_67_3,4,4407,Sumner via City,,0,3613,4615,1,1
27_17_3,4,10640,Northwood via City,,1,27605,4502,1,1
3_67_3,4,4316,Airport via University,,1,3605,4203,1,1
1_62_3,4,1410,Belfast via City,,1,1617,4402,1,1
95_26_3,4,1886,Pegasus,,1,9563,4343,1,1
100_36_3,4,4890,Halswell,,1,10064,4605,1,1
3_67_3,4,4340,Airport via University,,1,3603,4203,1,1
60_66_3,4,3246,Hillmorton & Wigram via City,,1,6064,4324,1,1
80_61_3,4,1781,Lincoln via City,,1,8062,4339,1,1
3_67_3,4,4391,Sumner via City,,0,3610,4615,1,1
Oa_36_3,4,5025,Orbiter via The Palms,,0,99610,4347,1,1
7_77_3,4,5383,Queenspark via City,,1,7601,4153,1,1
F_94_4,4,7066,Diamond Harbour,,1,6666,2207,1,1
100_36_3,4,4923,The Palms,,0,10063,4603,1,1
F_94_4,4,7059,Lyttelton,,0,6666,2206,1,1
125_05_3,4,3787,Westlake & Halswell via Hornby,,0,25603,3403,1,1
5_14_3,4,2988,Rolleston via City,,1,5602,4319,1,1
7_77_3,4,5458,Halswell via City,,0,7609,4154,1,1
7_77_3,4,5381,Queenspark via City,,1,7603,4153,1,1
44_01_3,4,3431,Shirley & Dallington,,1,4462,4317,1,1
29_04_3,4,2434,City via Fendalton,,0,2962,2150,1,1
120_42_3,4,4079,Spreydon & Barrington,,0,12061,4611,1,1
8_44_3,4,10190,Airport via Colombo St & City,,1,80602,4620,1,1
97_72_3,4,1984,Acacia Ave Rangiora,,1,9565,2204,1,1
100_36_3,4,4919,The Palms,,0,10065,4603,1,1
97_72_3,4,1970,Pegasus,,0,9564,3380,1,1
7_77_3,4,5433,Halswell via City,,0,7607,4154,1,1
29_04_3,4,2445,City via Fendalton,,0,2961,2150,1,1
5_14_3,4,3010,Rolleston via City,,1,5606,4319,1,1
27_17_3,4,10628,Northwood via City,,1,27605,4502,1,1
125_05_3,4,3813,Redwood via Hornby,,1,25604,4310,1,1
95_26_3,4,1887,Pegasus,,1,9568,4343,1,1
140_00_3,4,2626,Mt Pleasant via Eastgate,,1,1461,4012,1,1
1_62_3,4,1377,Rangiora via City,,1,1614,4303,1,1
97_72_3,4,1982,Acacia Ave Rangiora,,1,9566,2204,1,1
135_63_3,4,7610,New Brighton via Prestons,,0,13561,4312,1,1
3_67_3,4,4417,Sumner via City,,0,3610,4615,1,1
3_67_3,4,4355,Airport via University,,1,3606,4203,1,1
5_14_3,4,3021,Hornby via City,,1,5601,4318,1,1
1_62_3,4,1388,Belfast via City,,1,1610,4302,1,1
100_36_3,4,4927,The Palms,,0,10064,4603,1,1
27_17_3,4,10600,Huntsbury via City,,0,27603,4404,1,1
3_67_3,4,4412,Sumner via City,,0,3605,4614,1,1
135_63_3,4,7607,New Brighton via Prestons,,0,13562,4312,1,1
8_44_3,4,10175,Airport via Colombo St & City,,1,80608,4331,1,1
1_62_3,4,1438,Princess Margaret Hospital,,0,1604,4308,1,1
135_63_3,4,7609,New Brighton via Prestons,,0,13562,4312,1,1
F_94_4,4,7054,Lyttelton,,0,6666,2206,1,1
60_66_3,4,3256,Hillmorton & Wigram via City,,1,6067,4324,1,1
Oc_36_3,4,5577,Orbiter via St Martins,,1,89606,4209,1,1
80_61_3,4,1786,Lincoln via City,,1,8067,4339,1,1
Oa_36_3,4,5012,Orbiter via The Palms,,0,99601,4347,1,1
60_66_3,4,3299,Southshore via City,,0,6065,4323,1,1
60_66_3,4,3238,Hillmorton & Wigram via City,,1,6063,4324,1,1
7_77_3,4,5459,Halswell via City,,0,7604,4154,1,1
27_17_3,4,10659,Northwood via City,,1,27602,4502,1,1
95_26_3,4,1879,Pegasus,,1,9561,4343,1,1
44_01_3,4,3442,Westmorland via City,,0,4462,3344,1,1
125_05_3,4,3814,Redwood via Hornby,,1,25606,4310,1,1
130_73_3,4,3568,Hei Hei & Hornby,,0,13063,4612,1,1
Oa_36_3,4,5644,Orbiter via The Palms,,0,99605,4347,1,1
80_61_3,4,1751,Parklands via City,,0,8062,4337,1,1
1_62_3,4,1385,Rangiora via City,,1,1613,4303,1,1
5_14_3,4,2939,New Brighton via City,,0,5613,4320,1,1
5_14_3,4,2986,Rolleston via City,,1,5603,4319,1,1
Oa_36_3,4,5026,Orbiter via The Palms,,0,99606,4347,1,1
80_61_3,4,1745,Parklands via City,,0,8064,4337,1,1
29_04_3,4,2448,City via Fendalton,,0,2961,2150,1,1
107_71_3,4,7388,Northlands,,0,10761,4125,1,1
5_14_3,4,2935,New Brighton via City,,0,5612,4320,1,1
130_73_3,4,3622,Avonhead,,1,13065,3321,1,1
60_66_3,4,3258,Hillmorton & Wigram via City,,1,6063,4324,1,1
107_71_3,4,7393,Styx Mill & Supa Centa,,1,10761,4309,1,1
3_67_3,4,4414,Sumner via City,,0,3607,4614,1,1
820_74_3,4,3953,Burnham,,1,82061,3365,1,1
130_73_3,4,3574,Hei Hei & Hornby,,0,13064,4612,1,1
120_42_3,4,4066,Burnside,,1,12061,4602,1,1
100_36_3,4,4878,Halswell,,1,10062,4605,1,1
Oc_36_3,4,5167,Orbiter via St Martins,,1,89604,4209,1,1
60_66_3,4,3255,Hillmorton & Wigram via City,,1,6061,4324,1,1
44_01_3,4,3448,Westmorland via City,,0,4461,3344,1,1
1_62_3,4,1393,Rangiora via City,,1,1614,4303,1,1
5_14_3,4,2970,New Brighton via City,,0,5609,4321,1,1
1_62_3,4,1430,Princess Margaret Hospital,,0,1612,4308,1,1
125_05_3,4,3771,Westlake & Halswell via Hornby,,0,25606,3403,1,1
8_44_3,4,10202,Airport via Colombo St & City,,1,80609,4331,1,1
60_66_3,4,3279,Southshore via City,,0,6065,4323,1,1
3_67_3,4,4376,Sumner via City,,0,3608,4614,1,1
27_17_3,4,10642,Northwood via City,,1,27603,4502,1,1
8_44_3,4,10163,Lyttelton via City & Colombo St,,0,80603,4326,1,1
125_05_3,4,3831,Redwood via Hornby,,1,25605,4310,1,1
100_36_3,4,4871,Halswell,,1,10066,4605,1,1
100_36_3,4,4876,Halswell,,1,10065,4605,1,1
130_73_3,4,3607,Avonhead,,1,13061,3321,1,1
5_14_3,4,2947,New Brighton via City,,0,5602,4320,1,1
1_62_3,4,1365,Rangiora via City,,1,1616,4303,1,1
29_04_3,4,2484,Airport via Fendalton,,1,2963,2151,1,1
140_00_3,4,2671,Russley & Hornby via Eastgate,,0,1465,4136,1,1
8_44_3,4,10170,Lyttelton via City & Colombo St,,0,80601,4326,1,1
Oc_36_3,4,5161,Orbiter via St Martins,,1,89604,4209,1,1
27_17_3,4,10656,Northwood via City,,1,27606,4502,1,1
5_14_3,4,3006,Rolleston via City,,1,5601,4319,1,1
1_62_3,4,1403,Rangiora via City,,1,1620,4305,1,1
5_14_3,4,2999,Hornby via City,,1,5606,4318,1,1
Oc_36_3,4,5170,Orbiter via St Martins,,1,89605,4209,1,1
5_14_3,4,2934,New Brighton via City,,0,5606,4321,1,1
60_66_3,4,3292,Southshore via City,,0,6064,4323,1,1
125_05_3,4,3808,Redwood via Hornby,,1,25606,4310,1,1
120_42_3,4,4077,Spreydon & Barrington,,0,12061,4611,1,1
125_05_3,4,3796,Westlake & Halswell via Hornby,,0,25602,3403,1,1
120_42_3,4,4063,Burnside,,1,12062,4602,1,1
130_73_3,4,3618,Avonhead,,1,13065,3321,1,1
5_14_3,4,2968,New Brighton via City,,0,5607,4321,1,1
60_66_3,4,3278,Southshore via City,,0,6064,4323,1,1
Oa_36_3,4,5639,Orbiter via The Palms,,0,99606,4347,1,1
8_44_3,4,10154,Lyttelton via City & Colombo St,,0,80607,4326,1,1
3_67_3,4,4353,Airport via University,,1,3603,4203,1,1
7_77_3,4,5364,Queenspark via City,,1,7610,4153,1,1
820_74_3,4,3947,Burnham,,1,82061,3365,1,1
80_61_3,4,1773,Lincoln via City,,1,8063,4339,1,1
3_67_3,4,4403,Sumner via City,,0,3609,4615,1,1
140_00_3,4,2662,Russley & Hornby via Eastgate,,0,1467,4136,1,1
8_44_3,4,10198,Airport via Colombo St & City,,1,80606,4331,1,1
7_77_3,4,5390,Queenspark via City,,1,7602,4153,1,1
130_73_3,4,3623,Avonhead,,1,13063,3321,1,1
7_77_3,4,5450,Halswell via City,,0,7602,4154,1,1
27_17_3,4,10602,Huntsbury via City,,0,27601,4404,1,1
3_67_3,4,4372,Sumner via City,,0,3603,4614,1,1
7_77_3,4,5370,Queenspark via City,,1,7609,4153,1,1
Oa_36_3,4,5646,Orbiter via The Palms,,0,99609,4347,1,1
27_17_3,4,10624,Huntsbury via City,,0,27601,4404,1,1
7_77_3,4,5431,Halswell via City,,0,7601,4154,1,1
130_73_3,4,3616,Avonhead,,1,13062,3321,1,1
8_44_3,4,10207,Airport via Colombo St & City,,1,80601,4331,1,1
95_26_3,4,1900,City & Ara Institute,,0,9561,4144,1,1
1_62_3,4,1445,Princess Margaret Hospital & Cashmere,,0,1601,2108,1,1
44_01_3,4,3433,Shirley & Dallington,,1,4461,4317,1,1
107_71_3,4,7397,Styx Mill & Supa Centa,,1,10761,4309,1,1
80_61_3,4,1743,Parklands via City,,0,8065,4337,1,1
5_14_3,4,2994,Rolleston via City,,1,5609,4319,1,1
100_36_3,4,4886,Halswell,,1,10063,4605,1,1
Oc_36_3,4,5148,Orbiter via St Martins,,1,89604,4209,1,1
125_05_3,4,3776,Westlake & Halswell via Hornby,,0,25604,3403,1,1
100_36_3,4,4870,Halswell,,1,10065,4605,1,1
135_63_3,4,7591,The Palms via Prestons,,1,13561,4311,1,1
140_00_3,4,2619,Mt Pleasant via Eastgate,,1,1461,4012,1,1
130_73_3,4,3592,Hei Hei & Hornby,,0,13064,4612,1,1
5_14_3,4,3024,Rolleston via City,,1,5611,4319,1,1
27_17_3,4,10601,Huntsbury via City,,0,27602,4404,1,1
3_67_3,4,4349,Sheffield Cres via University,,1,3612,4202,1,1
140_00_3,4,2648,Russley & Hornby via Eastgate,,0,1467,4136,1,1
1_62_3,4,1468,Princess Margaret Hospital,,0,1620,4308,1,1
1_62_3,4,1387,Rangiora via City,,1,1608,4303,1,1
60_66_3,4,3291,Southshore via City,,0,6063,4323,1,1
1_62_3,4,1355,Belfast via City,,1,1606,4402,1,1
140_00_3,4,2657,Russley & Hornby via Eastgate,,0,1464,4136,1,1
44_01_3,4,3437,Shirley & Dallington,,1,4461,4317,1,1
120_42_3,4,4075,Spreydon & Barrington,,0,12061,4611,1,1
130_73_3,4,3627,Avonhead,,1,13063,3321,1,1
Oc_36_3,4,5165,Orbiter via St Martins,,1,89608,4209,1,1
8_44_3,4,10196,Airport via Colombo St & City,,1,80607,4331,1,1
5_14_3,4,3009,Hornby via City,,1,5609,4318,1,1
130_73_3,4,3580,Hei Hei & Hornby,,0,13062,4612,1,1
130_73_3,4,3598,Avonhead,,1,13061,3321,1,1
8_44_3,4,10179,Airport via Colombo St & City,,1,80611,4331,1,1
5_14_3,4,2984,New Brighton via City,,0,5611,4320,1,1
27_17_3,4,10621,Huntsbury via City,,0,27605,4404,1,1
7_77_3,4,5435,Halswell via City,,0,7605,4154,1,1
3_67_3,4,4315,Sheffield Cres via University,,1,3604,4202,1,1
60_66_3,4,3288,Southshore via City,,0,6061,4323,1,1
135_63_3,4,7593,The Palms via Prestons,,1,13561,4311,1,1
1_62_3,4,1470,Princess Margaret Hospital,,0,1619,4308,1,1
60_66_3,4,3248,Hillmorton & Wigram via City,,1,6066,4324,1,1
60_66_3,4,3235,Hillmorton & Wigram via City,,1,6061,4324,1,1
27_17_3,4,10630,Northwood via City,,1,27603,4502,1,1
3_67_3,4,4369,Sumner via City,,0,3611,4615,1,1
125_05_3,4,3827,Redwood via Hornby,,1,25601,4310,1,1
F_94_4,4,7070,Diamond Harbour,,1,6666,2207,1,1
3_67_3,4,4367,Sumner via City,,0,3609,4615,1,1
140_00_3,4,2668,Russley & Hornby via Eastgate,,0,1462,4136,1,1
Oa_36_3,4,5007,Orbiter via The Palms,,0,99601,4347,1,1
140_00_3,4,2637,Mt Pleasant via Eastgate,,1,1465,4012,1,1
Oa_36_3,4,5057,Orbiter via The Palms,,0,99602,4347,1,1
140_00_3,4,2644,Russley & Hornby via Eastgate,,0,1464,4136,1,1
27_17_3,4,10648,Northwood via City,,1,27603,4502,1,1
F_94_4,4,7055,Lyttelton,,0,6666,2206,1,1
60_66_3,4,3231,Hillmorton & Wigram via City,,1,6063,4324,1,1
1_62_3,4,1384,Belfast via City,,1,1603,4302,1,1
1_62_3,4,1460,Princess Margaret Hospital & Cashmere,,0,1618,3310,1,1
Oc_36_3,4,5595,Orbiter via St Martins,,1,89606,4209,1,1
7_77_3,4,5417,Halswell via City,,0,7603,4154,1,1
27_17_3,4,10608,Huntsbury via City,,0,27601,4404,1,1
5_14_3,4,2927,New Brighton via City,,0,5608,4320,1,1
5_14_3,4,3008,Rolleston via City,,1,5603,4319,1,1
120_42_3,4,4059,Burnside,,1,12062,4602,1,1
5_14_3,4,3023,Hornby via City,,1,5603,4318,1,1
5_14_3,4,2932,New Brighton via City,,0,5603,4321,1,1
120_42_3,4,4083,Spreydon & Barrington,,0,12061,4611,1,1
3_67_3,4,4379,Sumner via City,,0,3611,4615,1,1
29_04_3,4,2458,City via Fendalton,,0,2963,2150,1,1
60_66_3,4,3242,Hillmorton & Wigram via City,,1,6061,4324,1,1
140_00_3,4,2643,Russley & Hornby via Eastgate,,0,1463,4136,1,1
130_73_3,4,3621,Avonhead,,1,13061,3321,1,1
3_67_3,4,4335,Sheffield Cres via University,,1,3611,4202,1,1
140_00_3,4,2663,Russley & Hornby via Eastgate,,0,1463,4136,1,1
130_73_3,4,3597,Avonhead,,1,13062,3321,1,1
97_72_3,4,1975,Pegasus,,0,9564,3380,1,1
100_36_3,4,4924,The Palms,,0,10065,4603,1,1
140_00_3,4,2655,Russley & Hornby via Eastgate,,0,1467,4136,1,1
80_61_3,4,1769,Lincoln via City,,1,8062,4339,1,1
29_04_3,4,2462,Airport via Fendalton,,1,2961,2151,1,1
820_74_3,4,3959,Lincoln,,0,82061,4340,1,1
97_72_3,4,1974,Pegasus,,0,9563,3380,1,1
5_14_3,4,2944,New Brighton via City,,0,5609,4321,1,1
135_63_3,4,7592,The Palms via Prestons,,1,13562,4311,1,1
60_66_3,4,3270,Southshore via City,,0,6063,4323,1,1
5_14_3,4,2938,New Brighton via City,,0,5605,4321,1,1
120_42_3,4,4069,Burnside,,1,12062,4602,1,1
Oa_36_3,4,5046,Orbiter via The Palms,,0,99601,4347,1,1
1_62_3,4,1454,Princess Margaret Hospital,,0,1604,4308,1,1
820_74_3,4,3951,Burnham,,1,82061,3365,1,1
100_36_3,4,4867,Halswell,,1,10064,4605,1,1
140_00_3,4,2631,Mt Pleasant via Eastgate,,1,1465,4012,1,1
120_42_3,4,4072,Spreydon & Barrington,,0,12062,4611,1,1
7_77_3,4,5358,Queenspark via City,,1,7602,4153,1,1
Oc_36_3,4,5154,Orbiter via St Martins,,1,89601,4209,1,1
27_17_3,4,10612,Huntsbury via City,,0,27603,4404,1,1
44_01_3,4,3430,Westmorland via City,,0,4462,3344,1,1
29_04_3,4,2439,City via Fendalton,,0,2961,2150,1,1
F_94_4,4,7062,Lyttelton,,0,6666,2206,1,1
7_77_3,4,5360,Queenspark via City,,1,7601,4153,1,1
29_04_3,4,2433,City via Fendalton,,0,2961,2150,1,1
130_73_3,4,3611,Avonhead,,1,13062,3321,1,1
44_01_3,4,3451,Shirley & Dallington,,1,4462,4317,1,1
29_04_3,4,2464,Airport via Fendalton,,1,2963,2151,1,1
80_61_3,4,1767,Lincoln via City,,1,8067,4339,1,1
130_73_3,4,3564,Hei Hei & Hornby,,0,13064,4612,1,1
60_66_3,4,3300,Southshore via City,,0,6061,4323,1,1
8_44_3,4,10151,Lyttelton via City & Colombo St,,0,80609,4326,1,1
7_77_3,4,5451,Halswell via City,,0,7606,4154,1,1
Oa_36_3,4,5032,Orbiter via The Palms,,0,99605,4347,1,1
29_04_3,4,2474,Airport via Fendalton,,1,2961,2151,1,1
7_77_3,4,5413,Halswell via City,,0,7605,4154,1,1
820_74_3,4,3948,Burnham,,1,82062,3365,1,1
27_17_3,4,10618,Huntsbury via City,,0,27602,4404,1,1
1_62_3,4,1461,Princess Margaret Hospital,,0,1606,2110,1,1
130_73_3,4,3575,Hei Hei & Hornby,,0,13062,4612,1,1
1_62_3,4,1433,Princess Margaret Hospital & Cashmere,,0,1610,2108,1,1
130_73_3,4,3583,Hei Hei & Hornby,,0,13063,4612,1,1
1_62_3,4,1356,Rangiora via City,,1,1608,4303,1,1
5_14_3,4,3017,Hornby via City,,1,5608,4318,1,1
100_36_3,4,4902,The Palms,,0,10065,4603,1,1
3_67_3,4,4346,Airport via University,,1,3609,4203,1,1
120_42_3,4,4055,Burnside,,1,12062,4602,1,1
1_62_3,4,1408,Belfast via City,,1,1610,4402,1,1
5_14_3,4,2946,New Brighton via City,,0,5610,4321,1,1
29_04_3,4,2478,Airport via Fendalton,,1,2962,2151,1,1
7_77_3,4,5363,Queenspark via City,,1,7605,4153,1,1
5_14_3,4,2985,Rolleston via City,,1,5601,4319,1,1
107_71_3,4,7394,Styx Mill & Supa Centa,,1,10761,4309,1,1
80_61_3,4,1763,Lincoln via City,,1,8064,4339,1,1
80_61_3,4,1772,Lincoln via City,,1,8061,4339,1,1
Oc_36_3,4,5592,Orbiter via St Martins,,1,89610,4209,1,1
Oa_36_3,4,5654,Orbiter via The Palms,,0,99605,4347,1,1
7_77_3,4,5385,Queenspark via City,,1,7607,4153,1,1
27_17_3,4,10594,Huntsbury via City,,0,27603,4404,1,1
3_67_3,4,4540,Airport via University,,1,3612,4203,1,1
3_67_3,4,4333,Sheffield Cres via University,,1,3609,4202,1,1
29_04_3,4,2483,Airport via Fendalton,,1,2963,2151,1,1
1_62_3,4,1378,Belfast via City,,1,1610,4302,1,1
135_63_3,4,7604,New Brighton via Prestons,,0,13561,4312,1,1
80_61_3,4,1758,City,,0,8066,4005,1,1
135_63_3,4,7602,New Brighton via Prestons,,0,13561,4312,1,1
3_67_3,4,4371,Sumner via City,,0,3602,4615,1,1
1_62_3,4,1435,Princess Margaret Hospital & Cashmere,,0,1601,2108,1,1
44_01_3,4,3453,Shirley & Dallington,,1,4461,4317,1,1
5_14_3,4,2983,New Brighton via City,,0,5603,4320,1,1
Oa_36_3,4,5647,Orbiter via The Palms,,0,99606,4347,1,1
5_14_3,4,2961,New Brighton via City,,0,5612,4320,1,1
29_04_3,4,2453,City via Fendalton,,0,2962,2150,1,1
5_14_3,4,2957,New Brighton via City,,0,5610,4320,1,1
125_05_3,4,3809,Redwood via Hornby,,1,25605,4310,1,1
Oc_36_3,4,5186,Orbiter via St Martins,,1,89603,4209,1,1
130_73_3,4,3603,Avonhead,,1,13065,3321,1,1
7_77_3,4,5391,Queenspark via City,,1,7606,4153,1,1
5_14_3,4,2976,New Brighton via City,,0,5613,4321,1,1
Oa_36_3,4,5011,Orbiter via The Palms,,0,99605,4347,1,1
60_66_3,4,3286,Southshore via City,,0,6065,4323,1,1
3_67_3,4,4428,Sumner via City,,0,3612,4614,1,1
Oa_36_3,4,5015,Orbiter via The Palms,,0,99603,4347,1,1
60_66_3,4,3244,Hillmorton & Wigram via City,,1,6062,4324,1,1
7_77_3,4,5457,Halswell via City,,0,7608,4154,1,1
1_62_3,4,1398,Belfast via City,,1,1610,4302,1,1
1_62_3,4,1463,Princess Margaret Hospital,,0,1610,2110,1,1
27_17_3,4,10599,Huntsbury via City,,0,27604,4404,1,1
7_77_3,4,5442,Halswell via City,,0,7609,4154,1,1
130_73_3,4,3586,Hei Hei & Hornby,,0,13065,4612,1,1
Oa_36_3,4,5657,Orbiter via The Palms,,0,99606,4347,1,1
80_61_3,4,1738,Parklands via City,,0,8064,4337,1,1
820_74_3,4,3944,Burnham,,1,82062,3365,1,1
Oc_36_3,4,5576,Orbiter via St Martins,,1,89601,4209,1,1
3_67_3,4,4344,Airport via University,,1,3607,4203,1,1
29_04_3,4,2451,City via Fendalton,,0,2962,2150,1,1
Oa_36_3,4,5055,Orbiter via The Palms,,0,99605,4347,1,1
1_62_3,4,1437,Princess Margaret Hospital & Cashmere,,0,1617,2108,1,1
8_44_3,4,10167,Lyttelton via City & Colombo St,,0,80604,4326,1,1
Oa_36_3,4,5050,Orbiter via The Palms,,0,99606,4347,1,1
140_00_3,4,2656,Russley & Hornby via Eastgate,,0,1463,4136,1,1
95_26_3,4,1880,Pegasus,,1,9562,4343,1,1
80_61_3,4,1740,Parklands via City,,0,8061,4337,1,1
3_67_3,4,4368,Sumner via City,,0,3610,4614,1,1
F_94_4,4,7060,Lyttelton,,0,6666,2206,1,1
27_17_3,4,10595,Huntsbury via City,,0,27602,4404,1,1
3_67_3,4,4356,Sheffield Cres via University,,1,3607,4202,1,1
100_36_3,4,4883,Halswell,,1,10066,4605,1,1
135_63_3,4,7611,New Brighton via Prestons,,0,13562,4312,1,1
5_14_3,4,3015,Hornby via City,,1,5612,4318,1,1
80_61_3,4,1764,Lincoln via City,,1,8066,4339,1,1
130_73_3,4,3567,Hei Hei & Hornby,,0,13065,4612,1,1
1_62_3,4,1362,Rangiora via City,,1,1614,4303,1,1
Oa_36_3,4,5034,Orbiter via The Palms,,0,99603,4347,1,1
125_05_3,4,3812,Redwood via Hornby,,1,25603,4310,1,1
29_04_3,4,2450,City via Fendalton,,0,2963,2150,1,1
135_63_3,4,7599,The Palms via Prestons,,1,13561,4311,1,1
8_44_3,4,10169,Lyttelton via City & Colombo St,,0,80606,4326,1,1
120_42_3,4,4061,Burnside,,1,12062,4602,1,1
27_17_3,4,10607,Huntsbury via City,,0,27602,4404,1,1
1_62_3,4,1409,Rangiora via City,,1,1620,4303,1,1
F_94_4,4,7085,Diamond Harbour,,1,6666,2207,1,1
29_04_3,4,2481,Airport via Fendalton,,1,2963,2151,1,1
44_01_3,4,3440,Westmorland via City,,0,4461,3344,1,1
8_44_3,4,10185,Airport via Colombo St & City,,1,80604,4331,1,1
820_74_3,4,3945,Burnham,,1,82061,3365,1,1
60_66_3,4,3296,Southshore via City,,0,6062,4323,1,1
5_14_3,4,2937,New Brighton via City,,0,5608,4320,1,1
Oc_36_3,4,5599,Orbiter via St Martins,,1,89605,4209,1,1
3_67_3,4,4348,Airport via University,,1,3611,4203,1,1
107_71_3,4,7386,Northlands,,0,10761,4125,1,1
100_36_3,4,4888,Halswell,,1,10066,4605,1,1
140_00_3,4,2647,Russley & Hornby via Eastgate,,0,1462,4136,1,1
Oa_36_3,4,5047,Orbiter via The Palms,,0,99605,4347,1,1
27_17_3,4,10593,Huntsbury via City,,0,27604,4404,1,1
3_67_3,4,4377,Sumner via City,,0,3609,4615,1,1
120_42_3,4,4073,Spreydon & Barrington,,0,12061,4611,1,1
3_67_3,4,4418,Sumner via City,,0,3611,4614,1,1
44_01_3,4,3434,Westmorland via City,,0,4462,3344,1,1
100_36_3,4,4922,The Palms,,0,10064,4603,1,1
140_00_3,4,2636,Mt Pleasant via Eastgate,,1,1464,4012,1,1
140_00_3,4,2618,Mt Pleasant via Eastgate,,1,1466,4012,1,1
5_14_3,4,2966,New Brighton via City,,0,5604,4321,1,1
140_00_3,4,2635,Mt Pleasant via Eastgate,,1,1463,4012,1,1
29_04_3,4,2455,City via Fendalton,,0,2963,2150,1,1
1_62_3,4,1411,Rangiora via City,,1,1619,4303,1,1
107_71_3,4,7398,Styx Mill & Supa Centa,,1,10761,4309,1,1
130_73_3,4,3599,Avonhead,,1,13063,3321,1,1
125_05_3,4,3830,Redwood via Hornby,,1,25604,4310,1,1
8_44_3,4,10182,Airport via Colombo St & City,,1,80605,4620,1,1
Oa_36_3,4,5049,Orbiter via The Palms,,0,99602,4347,1,1
